level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	231	183	2098	52	-1	
3	1	1	1	0	0	231	183	2098	52	-1	
4	1	1	1	1	0	231	183	2098	52	-1	
5	1	1	1	1	1	231	183	41	30	96.541626	18
5	1	1	1	1	2	1038	195	54	27	95.988823	<<
5	1	1	1	1	3	1107	187	60	35	95.988823	LE
5	1	1	1	1	4	1184	189	262	36	94.948914	MONITEUR
5	1	1	1	1	5	1463	199	54	26	95.565102	>>
5	1	1	1	1	6	1647	198	122	37	95.955849	Spécial
5	1	1	1	1	7	1780	201	39	28	90.460274	N°
5	1	1	1	1	8	1830	201	22	28	90.460274	5
5	1	1	1	1	9	1863	217	11	5	90.090393	-
5	1	1	1	1	10	1886	201	156	30	96.438370	Mercredi
5	1	1	1	1	11	2056	202	40	29	72.146301	1°
5	1	1	1	1	12	2107	204	127	30	96.471039	Février
5	1	1	1	1	13	2244	205	85	30	97.004784	2017
2	1	2	0	0	0	228	209	2099	47	-1	
3	1	2	1	0	0	228	209	2099	47	-1	
4	1	2	1	1	0	228	209	2099	47	-1	
5	1	2	1	1	1	228	209	2099	47	95.000000	 
2	1	3	0	0	0	228	219	2099	55	-1	
3	1	3	1	0	0	228	219	2099	55	-1	
4	1	3	1	1	0	228	219	2099	55	-1	
5	1	3	1	1	1	228	219	2099	55	95.000000	 
2	1	4	0	0	0	604	309	1329	48	-1	
3	1	4	1	0	0	604	309	1329	48	-1	
4	1	4	1	1	0	604	309	1329	48	-1	
5	1	4	1	1	1	604	316	13	12	59.004597	*
5	1	4	1	1	2	678	309	76	30	44.038254	rend
5	1	4	1	1	3	768	313	128	35	95.256836	compte
5	1	4	1	1	4	909	310	39	30	96.754822	de
5	1	4	1	1	5	962	310	30	31	95.906174	la
5	1	4	1	1	6	1005	310	126	39	96.741028	gestion
5	1	4	1	1	7	1145	316	30	26	96.884544	et
5	1	4	1	1	8	1188	312	56	31	96.991875	des
5	1	4	1	1	9	1257	313	146	32	96.943108	résultats
5	1	4	1	1	10	1418	315	55	30	96.907974	des
5	1	4	1	1	11	1488	324	218	31	95.886131	programmes
5	1	4	1	1	12	1721	318	212	39	80.449394	budgétaires;
2	1	5	0	0	0	603	409	1720	92	-1	
3	1	5	1	0	0	603	409	1720	92	-1	
4	1	5	1	1	0	603	409	1720	44	-1	
5	1	5	1	1	1	603	415	12	11	21.201202	*
5	1	5	1	1	2	676	412	76	34	37.209858	peut
5	1	5	1	1	3	769	414	181	33	96.054749	comporter
5	1	5	1	1	4	968	414	102	27	92.364754	toutes
5	1	5	1	1	5	1089	409	209	41	96.316086	dispositions
5	1	5	1	1	6	1317	412	149	32	96.452209	relatives
5	1	5	1	1	7	1485	414	18	30	96.452209	à
5	1	5	1	1	8	1521	414	233	33	23.457771	l'information
5	1	5	1	1	9	1773	417	43	30	96.443672	du
5	1	5	1	1	10	1834	417	178	32	96.457039	Parlement
5	1	5	1	1	11	2031	429	53	21	96.669891	sur
5	1	5	1	1	12	2102	420	47	32	96.542313	les
5	1	5	1	1	13	2168	421	155	32	95.681770	Finances
4	1	5	1	2	0	675	460	185	41	-1	
5	1	5	1	2	1	675	460	185	41	96.562309	Publiques.
2	1	6	0	0	0	223	555	1633	144	-1	
3	1	6	1	0	0	223	555	1633	144	-1	
4	1	6	1	1	0	298	555	1558	50	-1	
5	1	6	1	1	1	298	555	130	32	93.124237	Article
5	1	6	1	1	2	445	556	68	32	91.490204	56.-
5	1	6	1	1	3	600	559	44	31	96.759995	Le
5	1	6	1	1	4	657	559	102	40	96.821533	projet
5	1	6	1	1	5	772	559	40	32	96.974823	de
5	1	6	1	1	6	827	561	42	30	96.595955	loi
5	1	6	1	1	7	884	561	39	30	96.982170	de
5	1	6	1	1	8	936	562	176	40	96.232353	règlement
5	1	6	1	1	9	1125	568	48	26	96.890083	est
5	1	6	1	1	10	1187	565	217	40	96.649696	accompagné
5	1	6	1	1	11	1418	566	57	31	96.663582	des
5	1	6	1	1	12	1490	567	188	32	96.399490	documents
5	1	6	1	1	13	1692	568	142	33	93.292076	suivants
5	1	6	1	1	14	1850	580	6	20	93.033844	:
4	1	6	1	2	0	223	654	734	45	-1	
5	1	6	1	2	1	223	654	30	38	96.971329	a)
5	1	6	1	2	2	270	654	51	32	94.348206	Au
5	1	6	1	2	3	336	654	69	32	96.882217	titre
5	1	6	1	2	4	420	655	40	31	96.922462	de
5	1	6	1	2	5	475	655	30	32	96.277122	la
5	1	6	1	2	6	519	657	219	40	96.018448	comptabilité
5	1	6	1	2	7	751	658	185	41	93.300568	budgétaire
5	1	6	1	2	8	952	670	5	21	93.081024	:
2	1	7	0	0	0	600	757	1718	101	-1	
3	1	7	1	0	0	600	757	1718	101	-1	
4	1	7	1	1	0	600	757	1718	52	-1	
5	1	7	1	1	1	600	757	27	31	50.298126	1.
5	1	7	1	1	2	672	757	156	40	50.298126	Synthèse
5	1	7	1	1	3	843	759	39	30	96.065788	de
5	1	7	1	1	4	897	759	194	33	16.929138	l'exécution
5	1	7	1	1	5	1106	762	40	30	96.732399	de
5	1	7	1	1	6	1160	762	30	30	90.511223	la
5	1	7	1	1	7	1203	762	44	32	96.181992	loi
5	1	7	1	1	8	1263	763	39	31	96.335228	de
5	1	7	1	1	9	1316	762	156	38	96.258026	finances,
5	1	7	1	1	10	1488	765	164	39	96.811279	(synthèse
5	1	7	1	1	11	1667	766	39	32	95.598534	de
5	1	7	1	1	12	1719	767	30	31	88.001717	la
