level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	235	231	38	28	-1	
3	1	1	1	0	0	235	231	38	28	-1	
4	1	1	1	1	0	235	231	38	28	-1	
5	1	1	1	1	1	235	231	38	28	95.497635	12
2	1	2	0	0	0	1043	225	1292	42	-1	
3	1	2	1	0	0	1043	225	1292	42	-1	
4	1	2	1	1	0	1043	225	1292	42	-1	
5	1	2	1	1	1	1043	234	54	25	96.152397	<<
5	1	2	1	1	2	1112	225	61	34	95.729797	LE
5	1	2	1	1	3	1188	225	264	34	95.657097	MONITEUR
5	1	2	1	1	4	1467	232	54	26	95.833817	>>
5	1	2	1	1	5	1652	229	122	38	96.541512	Spécial
5	1	2	1	1	6	1784	231	39	28	90.450050	N°
5	1	2	1	1	7	1835	229	21	30	90.450050	5
5	1	2	1	1	8	1869	247	11	3	91.828583	-
5	1	2	1	1	9	1892	229	156	29	96.753098	Mercredi
5	1	2	1	1	10	2060	229	41	29	85.445374	1°
5	1	2	1	1	11	2113	229	126	30	96.385483	Février
5	1	2	1	1	12	2249	229	86	30	96.890793	2017
2	1	3	0	0	0	232	258	2101	17	-1	
3	1	3	1	0	0	232	258	2101	17	-1	
4	1	3	1	1	0	232	258	2101	17	-1	
5	1	3	1	1	1	232	258	2101	17	95.000000	 
2	1	4	0	0	0	232	270	2102	26	-1	
3	1	4	1	0	0	232	270	2102	26	-1	
4	1	4	1	1	0	232	270	2102	26	-1	
5	1	4	1	1	1	232	270	2102	26	95.000000	 
2	1	5	0	0	0	306	556	212	32	-1	
3	1	5	1	0	0	306	556	212	32	-1	
4	1	5	1	1	0	306	556	212	32	-1	
5	1	5	1	1	1	306	556	129	32	93.273109	Article
5	1	5	1	1	2	448	556	70	32	89.470276	39.-
2	1	6	0	0	0	300	1688	216	31	-1	
3	1	6	1	0	0	300	1688	216	31	-1	
4	1	6	1	1	0	300	1688	216	31	-1	
5	1	6	1	1	1	300	1689	131	30	93.289940	Article
5	1	6	1	1	2	447	1688	69	31	87.814827	40.-
2	1	7	0	0	0	300	1872	216	32	-1	
3	1	7	1	0	0	300	1872	216	32	-1	
4	1	7	1	1	0	300	1872	216	32	-1	
5	1	7	1	1	1	300	1872	130	32	93.287888	Article
5	1	7	1	1	2	447	1872	69	32	70.003036	41.-
2	1	8	0	0	0	607	346	1723	151	-1	
3	1	8	1	0	0	607	346	1723	151	-1	
4	1	8	1	1	0	607	346	1723	42	-1	
5	1	8	1	1	1	607	351	64	30	96.678261	Les
5	1	8	1	1	2	681	349	174	32	95.955193	virements
5	1	8	1	1	3	865	354	32	25	96.911407	et
5	1	8	1	1	4	907	349	161	31	96.911407	transferts
5	1	8	1	1	5	1080	358	39	21	97.014580	au
5	1	8	1	1	6	1131	348	98	40	96.490593	profit
5	1	8	1	1	7	1239	349	41	30	96.710625	de
5	1	8	1	1	8	1290	357	219	31	95.859840	programmes
5	1	8	1	1	9	1521	348	202	40	94.899048	budgétaires
5	1	8	1	1	10	1734	357	65	22	96.501236	non
5	1	8	1	1	11	1809	348	116	40	95.883781	prévus
5	1	8	1	1	12	1937	357	57	30	96.288803	par
5	1	8	1	1	13	2004	357	62	21	97.003975	une
5	1	8	1	1	14	2077	346	44	32	96.600197	loi
5	1	8	1	1	15	2133	348	41	30	96.600197	de
5	1	8	1	1	16	2185	348	145	31	96.570236	finances
4	1	8	1	2	0	609	402	1721	41	-1	
5	1	8	1	2	1	609	409	72	26	96.661995	sont
5	1	8	1	2	2	691	403	154	32	96.654205	interdits.
5	1	8	1	2	3	857	403	115	31	96.408173	Aucun
5	1	8	1	2	4	983	403	156	31	95.681122	virement
5	1	8	1	2	5	1148	403	33	31	96.051582	ni
5	1	8	1	2	6	1193	402	145	32	96.171600	transfert
5	1	8	1	2	7	1350	411	39	22	97.007339	ne
5	1	8	1	2	8	1401	408	75	35	96.872559	peut
5	1	8	1	2	9	1487	402	64	30	96.153648	être
5	1	8	1	2	10	1563	402	139	31	96.819725	effectué
5	1	8	1	2	11	1714	411	38	21	96.984200	au
5	1	8	1	2	12	1764	402	98	40	96.312431	profit
5	1	8	1	2	13	1872	402	56	30	96.487907	des
5	1	8	1	2	14	1940	402	158	39	96.420937	dépenses
5	1	8	1	2	15	2109	402	41	30	96.297768	de
5	1	8	1	2	16	2160	402	170	40	96.293007	personnel
4	1	8	1	3	0	609	457	744	40	-1	
5	1	8	1	3	1	609	468	39	21	96.168365	au
5	1	8	1	3	2	661	457	169	32	96.231995	détriment
5	1	8	1	3	3	841	457	140	32	95.867912	d’autres
5	1	8	1	3	4	995	462	124	27	96.150436	natures
5	1	8	1	3	5	1134	457	39	32	96.505630	de
5	1	8	1	3	6	1187	457	166	40	96.082207	dépenses.
2	1	9	0	0	0	570	555	1061	42	-1	
3	1	9	1	0	0	570	555	1061	42	-1	
4	1	9	1	1	0	570	555	1061	42	-1	
5	1	9	1	1	1	570	558	62	30	96.684975	Les
5	1	9	1	1	2	645	556	117	32	96.684975	crédits
5	1	9	1	1	3	777	561	126	27	96.516373	ouverts
5	1	9	1	1	4	918	566	39	21	96.790924	au
5	1	9	1	1	5	972	556	69	31	96.483871	titre
5	1	9	1	1	6	1055	556	57	32	96.774864	des
5	1	9	1	1	7	1127	565	217	32	96.093773	programmes
5	1	9	1	1	8	1361	561	72	26	96.677979	sont
5	1	9	1	1	9	1446	555	185	32	96.190193	constitués:
2	1	10	0	0	0	607	654	1723	93	-1	
3	1	10	1	0	0	607	654	1723	93	-1	
4	1	10	1	1	0	607	654	1723	42	-1	
5	1	10	1	1	1	607	666	14	12	72.445488	+
5	1	10	1	1	2	682	657	56	30	38.306480	des
5	1	10	1	1	3	753	655	116	32	96.056808	crédits
5	1	10	1	1	4	884	655	40	32	96.295029	de
5	1	10	1	1	5	938	655	160	41	96.399384	paiement
5	1	10	1	1	6	1112	655	196	41	96.424416	applicables
5	1	10	1	1	7	1325	654	18	32	96.943947	à
5	1	10	1	1	8	1356	660	104	26	96.926941	toutes
5	1	10	1	1	9	1475	654	46	32	95.491508	les
5	1	10	1	1	10	1538	654	175	41	95.986343	catégories
5	1	10	1	1	11	1728	654	40	31	96.259377	de
5	1	10	1	1	12	1782	654	157	41	96.213074	dépenses
5	1	10	1	1	13	1954	663	81	30	91.261749	pour
5	1	10	1	1	14	2048	654	173	30	91.261749	l’exercice
5	1	10	1	1	15	2236	654	94	31	96.674919	fiscal
4	1	10	1	2	0	681	711	183	36	-1	
5	1	10	1	2	1	681	711	159	30	37.972431	concerné
5	1	10	1	2	2	856	720	8	27	92.754013	;
2	1	11	0	0	0	606	807	1724	152	-1	
3	1	11	1	0	0	606	807	1724	152	-1	
4	1	11	1	1	0	606	807	1723	42	-1	
5	1	11	1	1	1	606	819	14	12	33.682205	+
5	1	11	1	1	2	681	808	260	32	79.443588	d’autorisations
5	1	11	1	1	3	957	808	249	41	13.289062	d'engagement
5	1	11	1	1	4	1221	808	197	41	96.532921	applicables
5	1	11	1	1	5	1434	807	208	41	96.691048	uniquement
5	1	11	1	1	6	1658	817	61	22	96.226318	aux
5	1	11	1	1	7	1736	807	156	41	93.296677	dépenses
5	1	11	1	1	8	1909	807	297	32	91.180649	d’investissement
5	1	11	1	1	9	2220	811	32	26	96.442070	et
5	1	11	1	1	10	2269	816	60	23	95.281647	aux
4	1	11	1	2	0	681	861	1649	42	-1	
5	1	11	1	2	1	681	868	138	26	96.486298	contrats
5	1	11	1	2	2	833	864	40	30	96.161842	de
5	1	11	1	2	3	887	862	202	41	96.161842	partenariats
5	1	11	1	2	4	1103	862	109	41	96.500153	public
5	1	11	1	2	5	1226	862	90	41	96.975105	privé
5	1	11	1	2	6	1329	867	41	32	96.742065	et,
5	1	11	1	2	7	1386	862	18	31	96.638527	à
5	1	11	1	2	8	1418	862	69	31	93.123955	titre
5	1	11	1	2	9	1502	861	207	41	89.104362	dérogatoire,
5	1	11	1	2	10	1725	861	18	32	96.907532	à
5	1	11	1	2	11	1757	861	56	32	96.561028	des
5	1	11	1	2	12	1827	861	157	41	95.486954	dépenses
5	1	11	1	2	13	1998	861	41	32	96.263000	de
5	1	11	1	2	14	2053	861	277	32	96.581779	fonctionnement
4	1	11	1	3	0	681	916	1223	43	-1	
5	1	11	1	3	1	681	923	141	36	96.234299	pouvant
5	1	11	1	3	2	831	918	141	40	96.478249	justifier
5	1	11	1	3	3	984	918	39	30	96.478249	de
5	1	11	1	3	4	1037	918	31	30	93.803596	la
5	1	11	1	3	5	1080	916	162	41	96.291611	passation
5	1	11	1	3	6	1257	916	41	32	96.752350	de
5	1	11	1	3	7	1311	916	144	32	96.678589	marchés
5	1	11	1	3	8	1470	925	42	23	96.820862	ou
5	1	11	1	3	9	1527	921	137	27	93.293190	contrats
5	1	11	1	3	10	1677	916	227	40	91.794510	pluriannuels.
2	1	12	0	0	0	600	1014	1730	206	-1	
3	1	12	1	0	0	600	1014	1730	206	-1	
4	1	12	1	1	0	604	1014	1725	42	-1	
